object_id,mjd,passband,flux,flux_err,detected
1926,59988.1333,2,-1.417808,1.269331,0
1926,59988.1409,1,-2.822176,1.251005,0
1926,59988.1485,3,3.254066,2.601896,0
1926,59988.1595,4,4.38344,3.910799,0
1926,59988.1704,5,13.572416,8.686672,0
1926,59991.115,2,0.294809,1.2910030000000001,0
1926,59991.1226,1,3.1692080000000002,1.120871,0
1926,59991.1303,3,-2.117398,2.500629,0
1926,59991.1412,4,-1.081632,3.7457580000000004,0
1926,59991.1522,5,-13.926607999999998,8.833411,0
1926,59997.1332,0,-0.0372,1.894595,0
1926,59998.1098,0,-0.158094,1.704814,0
1926,59999.1152,0,1.6997810000000002,1.9430720000000001,0
1926,60003.231,2,1.304019,1.345067,0
1926,60003.2386,1,-0.203204,1.184611,0
1926,60003.2462,3,-0.268675,2.532853,0
1926,60003.2572,4,2.602475,4.1705879999999995,0
1926,60003.2681,5,-3.207544,10.269222000000001,0
1926,60016.0879,2,-0.49505699999999997,1.23219,0
1926,60016.0955,1,0.8888739999999999,1.34156,0
1926,60016.1032,3,-2.6077369999999997,2.430767,0
1926,60016.1141,4,-0.814723,3.578061,0
1926,60016.1251,5,-9.474234,8.347904,0
1926,60019.0384,2,1.0287979999999999,1.627579,0
1926,60019.046,1,1.204366,1.332598,0
1926,60019.0536,3,-0.770296,2.717572,0
1926,60019.0646,4,1.4249,4.020862,0
1926,60019.0755,5,-14.655883,9.329694,0
1926,60027.062,0,1.89725,1.565513,0
1926,60028.0517,0,1.94773,1.739729,0
1926,60029.0778,0,4.430671,1.682749,0
1926,60031.0127,2,-0.738947,1.148531,0
1926,60031.0203,1,0.050964999999999996,1.1027280000000002,0
1926,60031.028,3,-1.6420240000000002,2.225116,0
1926,60031.0389,4,2.888138,3.3356739999999996,0
1926,60031.0499,5,1.733237,7.681913000000001,0
1926,60045.0129,2,0.9158709999999999,1.262417,0
1926,60045.0206,1,-0.055688999999999995,1.184495,0
1926,60045.0282,3,-1.7069990000000002,2.372217,0
1926,60045.0391,4,5.865579,3.385436,0
1926,60045.0501,5,-5.016862000000001,8.200583,0
1926,60049.9972,2,2.205911,1.279094,0
1926,60050.0048,1,1.0383850000000001,1.163065,0
1926,60050.0124,3,1.322576,2.294955,0
1926,60050.0234,4,3.9049400000000003,3.35771,0
1926,60050.0343,5,7.0542039999999995,7.830191,0
1926,60051.0083,0,-0.15756900000000001,1.9285259999999997,0
1926,60051.996,0,0.11842899999999999,1.612434,0
1926,60052.9954,0,1.563814,1.57409,0
1926,60053.9947,0,7.164557,1.587413,1
1926,60054.9946,0,3.474686,1.5664690000000001,0
1926,60055.993,0,-1.033726,1.716117,0
1926,60056.9927,0,4.439121,1.6832259999999999,0
1926,60071.9837,2,-0.464638,1.653355,0
1926,60071.9913,1,0.43721499999999996,2.112261,0
1926,60071.9989,3,4.062335,2.7498099999999996,0
1926,60072.0099,4,0.009864,3.6630949999999998,0
1926,60072.0208,5,-2.45494,8.510025,0
1926,60076.9817,2,-0.897309,1.0259690000000001,0
1926,60076.9893,1,-0.093323,0.9150969999999999,0
1926,60076.9969,3,0.5084029999999999,2.171472,0
1926,60077.0078,4,0.5574,3.3253129999999995,0
1926,60077.0188,5,-7.179454,8.017539,0
1926,60079.9893,0,2.776447,2.051359,0
1926,60327.3158,2,1.6164399999999999,1.553452,0
1926,60327.3234,1,-2.880647,1.481368,0
1926,60327.331,3,1.223057,2.87465,0
1926,60327.342,4,3.3753599999999997,4.404255,0
1926,60327.3529,5,-17.727210999999997,10.823878,0
1926,60330.1879,2,-0.822141,2.7414509999999996,0
1926,60330.1956,1,3.135071,3.522918,0
1926,60330.2032,3,1.4532399999999999,3.324383,0
1926,60330.2141,4,-5.55131,4.3987300000000005,0
1926,60330.2251,5,8.746369999999999,9.966660000000001,0
1926,60341.1652,2,-1.102151,1.5992,0
1926,60341.1729,1,-2.502427,1.996678,0
1926,60341.1805,3,0.862663,2.561747,0
1926,60341.1914,4,1.43203,3.563627,0
1926,60341.2024,5,-7.050611999999999,8.037931,0
1926,60345.1451,2,-0.590738,1.27082,0
1926,60345.1528,1,1.3938190000000001,1.1284530000000002,0
1926,60345.1604,3,-2.9609,2.421045,0
1926,60345.1713,4,1.6340270000000001,3.5949269999999998,0
1926,60345.1823,5,-6.52937,8.403358,0
1926,60356.2036,2,0.558286,1.213134,0
1926,60356.2113,1,-0.163945,1.117791,0
1926,60356.2189,3,0.166696,2.400281,0
1926,60356.2298,4,-2.382607,3.622375,0
1926,60356.2408,5,0.854814,8.598108,0
1926,60359.1082,2,0.5962,1.8381029999999998,0
1926,60359.1158,1,1.1288790000000002,2.300121,0
1926,60359.1234,3,2.526384,2.615823,0
1926,60359.1344,4,4.565049,3.578161,0
1926,60359.1453,5,0.9173600000000001,8.088671000000001,0
1926,60370.1744,2,-0.662292,2.156686,0
1926,60370.182,1,-0.576512,2.969668,0
1926,60370.1896,3,-6.478241000000001,3.020161,0
1926,60370.2006,4,-1.436609,4.147007,0
1926,60370.2115,5,-3.94058,9.576423,0
1926,60373.0718,2,1.232393,1.7269290000000002,0
1926,60373.0794,1,0.279014,1.624465,0
1926,60373.087,3,-2.520969,2.958374,0
1926,60373.098,4,-5.038673999999999,4.378871,0
1926,60373.1089,5,13.523434,10.32208,0
1926,60376.0629,2,1.3685399999999999,1.542807,0
1926,60376.0705,1,-2.598841,1.428515,0
1926,60376.0781,3,0.227965,2.733596,0
1926,60376.089,4,-3.084707,4.066737,0
1926,60376.1,5,-7.0954880000000005,9.547111,0
1926,60381.21,0,-3.3477330000000003,2.850368,0
1926,60382.1088,0,-3.3372330000000003,3.022878,0
1926,60383.1249,0,4.347468,2.933321,0
1926,60386.1093,2,1.01348,1.217739,0
1926,60386.1169,1,-0.7473890000000001,1.1688379999999998,0
1926,60386.1246,3,3.608308,2.316432,0
1926,60386.1355,4,0.44462299999999993,3.453091,0
1926,60386.1465,5,-7.075774000000001,8.073306,0
1926,60400.0093,2,1.283639,1.704058,0
1926,60400.0169,1,-0.8362780000000001,1.582465,0
1926,60400.0246,3,1.917821,2.956122,0
1926,60400.0355,4,0.8315620000000001,4.378004,0
1926,60400.0465,5,-14.851419,10.249080000000001,0
1926,60403.0182,2,-1.746231,1.694552,0
1926,60403.0258,1,0.7713180000000001,1.604455,0
1926,60403.0334,3,0.236121,2.953076,0
1926,60403.0444,4,3.1910950000000002,4.4021669999999995,0
1926,60403.0553,5,-14.346232999999998,10.412692999999999,0
1926,60414.9975,2,1.568482,1.216115,0
1926,60415.0051,1,0.413826,1.219606,0
1926,60415.0127,3,3.405329,2.260055,0
1926,60415.0237,4,-3.365407,3.3358529999999997,0
1926,60415.0346,5,-6.256325,7.788716,0
1926,60427.0016,2,1.1059809999999999,2.099062,0
1926,60427.0093,1,-1.23765,2.5875630000000003,0
1926,60427.0169,3,0.521418,3.211664,0
1926,60427.0278,4,-6.3733379999999995,4.392749,0
1926,60427.0388,5,-20.204598999999998,10.057447999999999,0
1926,60430.987,2,0.139665,1.0687950000000002,0
1926,60430.9946,1,-0.244903,0.937644,0
1926,60431.0022,3,2.459283,2.222036,0
1926,60431.0131,4,3.596314,3.355725,0
1926,60431.0241,5,6.994257000000001,7.876028999999999,0
1926,60433.9853,2,-0.010259,1.096425,0
1926,60433.9929,1,-0.223039,0.9755450000000001,0
1926,60434.0005,3,-0.25704499999999997,2.255514,0
1926,60434.0115,4,3.7794529999999997,3.4097519999999997,0
1926,60434.0224,5,12.140733,8.024131,0
1926,60435.9857,0,2.224481,2.593787,0
1926,60436.984,0,-0.411843,2.951651,0
2072,59770.3662,2,19.92598,0.6447229999999999,1
2072,59770.374,1,10.902652999999999,0.6264430000000001,1
2072,59770.3817,3,16.612894,1.066034,1
2072,59770.3928,4,18.105003,1.816442,1
2072,59770.4039,5,18.021461,4.621036,0
2072,59779.3999,2,16.909536,2.056421,1
2072,59779.4075,1,12.795062,2.7826,0
2072,59779.4151,3,8.804891,2.457586,0
2072,59779.4261,4,15.673797,3.2692330000000003,0
2072,59779.437,5,-0.8632059999999999,8.551582000000002,0
2072,59782.2372,2,15.633873000000001,1.229459,1
2072,59782.245,1,9.246960000000001,1.159535,0
2072,59782.2527,3,10.042171000000002,2.063213,0
2072,59782.2639,4,10.569267,2.557556,1
2072,59782.2751,5,12.707842999999999,6.317335,0
2072,59797.3336,2,13.038955999999999,0.995182,1
2072,59797.3412,1,8.287797,0.9576870000000001,1
2072,59797.3489,3,9.80327,1.688062,1
2072,59797.3598,4,10.669948,2.599597,0
2072,59797.3708,5,11.905867,5.2863430000000005,0
2072,59800.2328,2,12.899019000000001,2.295076,1
2072,59800.2406,1,5.25544,3.30453,0
2072,59800.2483,3,10.494874000000001,2.456146,0
2072,59800.2594,4,9.177888000000001,2.710884,1
2072,59800.2706,5,9.572124,6.053148,0
2072,59808.2223,2,12.121127,1.3835600000000001,1
2072,59808.2301,1,4.147837,1.780128,0
2072,59808.2378,3,8.612631,1.609967,0
2072,59808.2489,4,6.880853,2.027609,0
2072,59808.2601,5,10.315047,4.194096,0
2072,59811.128,2,8.819006,1.093664,1
2072,59811.1357,1,6.128972,0.97731,1
2072,59811.1435,3,7.207763000000001,1.721596,0
2072,59811.1546,4,7.905164999999999,2.557644,0
2072,59811.1658,5,4.566733,5.43145,0
2072,59814.1206,2,8.597062,0.915267,1
2072,59814.1283,1,6.0994209999999995,0.897352,1
2072,59814.1361,3,7.496131,1.388676,0
2072,59814.1472,4,9.962989,2.074541,0
2072,59814.1584,5,13.330347,4.8357209999999995,0
2072,59818.2219,0,0.468005,1.636833,0
2072,59819.1176,0,-2.3960220000000003,1.865802,0
2072,59820.1134,0,2.485733,1.728377,0
2072,59821.1113,0,-3.602147,2.647928,0
2072,59822.1192,0,-1.2489940000000002,2.7524330000000004,0
2072,59823.1592,0,-0.082747,2.74477,0
2072,59826.3574,2,6.870495,0.892186,1
2072,59826.365,1,5.634738,1.018752,0
2072,59826.3726,3,4.857189,1.5953469999999998,0
2072,59826.3835,4,6.655036999999999,2.496229,0
2072,59826.3945,5,14.459658,6.679631,0
2072,59836.1402,2,7.955911,1.404179,1
2072,59836.1479,1,1.616959,2.0012630000000002,0
2072,59836.1556,3,5.034838,1.7493150000000002,0
2072,59836.1667,4,5.586997,2.132124,0
2072,59836.1778,5,8.259314999999999,4.520093,0
2072,59839.0783,2,8.07305,0.806117,1
2072,59839.086,1,5.2974440000000005,0.8069810000000001,0
2072,59839.0937,3,4.274901,1.360416,0
2072,59839.1048,4,5.31945,2.0871470000000003,0
2072,59839.1159,5,7.555842999999999,4.749435,0
2072,59842.0683,2,5.741748,0.795024,1
2072,59842.0761,1,3.901588,0.719214,0
2072,59842.0838,3,3.1146529999999997,1.233992,0
2072,59842.095,4,2.736883,1.8150009999999999,0
2072,59842.1061,5,6.0426470000000005,4.445222,0
2072,59851.144,0,2.1320099999999997,1.768091,0
2072,59854.0225,2,5.680214,1.1894129999999998,0
2072,59854.0303,1,4.996916000000001,1.4098680000000001,0
2072,59854.038,3,4.041605000000001,1.692364,0
2072,59854.0492,4,2.7029229999999997,2.5226290000000002,0
2072,59854.0603,5,2.792455,6.373335,0
2072,59857.0931,2,2.310604,1.749843,0
2072,59857.1008,1,3.239244,2.4901470000000003,0
2072,59857.1085,3,1.906496,2.1023650000000003,0
2072,59857.1196,4,3.139678,2.542939,0
2072,59857.1307,5,1.396832,5.3766739999999995,0
2072,59866.0173,2,3.9002730000000003,0.746793,1
2072,59866.025,1,5.042101000000001,0.727689,0
2072,59866.0327,3,1.5526200000000001,1.190108,0
2072,59866.0438,4,4.002432,1.98068,0
2072,59866.0548,5,3.188556,5.317916,0
2072,59869.0189,2,4.291691999999999,0.722551,1
2072,59869.0266,1,2.859975,0.721252,0
2072,59869.0343,3,1.572991,1.266626,0
2072,59869.0454,4,3.39125,1.912121,0
2072,59869.0565,5,4.482137000000001,4.634415,0
2072,59872.0208,2,4.440921,0.710622,0
2072,59872.0285,1,3.2310209999999997,0.607662,0
2072,59872.0362,3,0.912967,1.070941,0
2072,59872.0474,4,2.248179,1.702805,0
2072,59872.0585,5,4.892478,4.024526,0
2072,59874.0266,0,-0.456995,1.397299,0
2072,59875.0223,0,-2.814133,1.258881,0
2072,59876.0318,0,3.029322,1.7549540000000001,0
2072,59877.0325,0,2.475534,1.444776,0
2072,59878.0336,0,1.774101,1.503264,0
2072,59879.0338,0,-3.122751,1.562904,0
2072,59880.0348,0,0.99331,1.129381,0
2072,59884.0307,2,3.03703,0.9345680000000001,0
2072,59884.0385,1,3.3022519999999997,1.0519,0
2072,59884.0462,3,0.443619,1.180972,0
2072,59884.0573,4,1.509591,1.589572,0
2072,59884.0684,5,-5.879167,3.739154,0
2072,59896.0367,2,3.6657319999999998,0.837302,0
2072,59896.0444,1,0.655181,0.767926,0
2072,59896.0521,3,2.318345,1.237563,0
2072,59896.063,4,0.987037,1.973081,0
2072,59896.074,5,6.913456,4.716284,0
2072,59899.0383,2,3.21378,0.700889,0
2072,59899.046,1,1.7506279999999999,0.7482949999999999,0
2072,59899.0536,3,-1.243109,1.354724,0
2072,59899.0646,4,4.905397,2.106261,0
2072,59899.0755,5,-2.9512509999999996,5.62651,0
2072,59902.0916,2,3.494565,1.051483,0
2072,59902.0992,1,0.633197,1.052661,0
2072,59902.1068,3,3.7334769999999997,1.7664009999999999,0
2072,59902.1178,4,-5.07338,3.1121950000000003,0
2072,59902.1287,5,-1.360538,8.01276,0
2072,59905.072,0,1.5201440000000002,1.731636,0
2072,59906.066,0,1.095632,1.6769919999999998,0
2072,59907.0666,0,-3.341082,1.682223,0
2072,59908.0581,0,-3.81538,2.56918,0
2072,59909.0681,0,-1.245834,1.7974130000000001,0
2072,59910.0685,0,-2.0346349999999997,1.54817,0
2072,60125.4094,2,-0.180492,0.9513889999999999,0
2072,60125.4171,1,0.74848,0.875899,0
2072,60125.4248,3,-0.665747,1.508817,0
2072,60125.4357,4,-3.026144,2.635703,0
2072,60125.4448,5,-12.577886999999999,11.599722,0
2072,60140.2403,0,0.054936,1.7836020000000001,0
2072,60141.2435,0,6.00301,2.955641,0
2072,60142.2334,0,3.402503,2.824119,0
2072,60143.2299,0,2.340115,2.4054740000000003,0
2072,60144.2272,0,-2.35236,1.893297,0
2072,60145.2256,0,3.297961,2.4594650000000002,0
2072,60153.2828,2,0.015493999999999999,0.9362379999999999,0
2072,60153.2905,1,0.334988,0.9117049999999999,0
2072,60153.2981,3,0.43968100000000004,1.158398,0
2072,60153.3092,4,1.80808,1.7398770000000001,0
2072,60153.3202,5,1.196497,4.044579,0
2072,60164.1619,2,1.650453,1.40835,0
2072,60164.1697,1,-0.8064600000000001,1.20787,0
2072,60164.1774,3,1.6639650000000001,1.986796,0
2072,60164.1885,4,-5.3338779999999995,3.251863,0
2072,60164.1997,5,-2.400348,7.86415,0
2072,60168.1735,2,-0.044660000000000005,0.791974,0
2072,60168.1813,1,-0.05732999999999999,0.721599,0
2072,60168.189,3,-0.872949,1.2808190000000002,0
2072,60168.2001,4,1.069426,1.831505,0
2072,60168.2113,5,-0.32705300000000004,4.418252,0
2072,60176.1432,0,-1.497847,1.8959540000000001,0
2072,60177.1458,0,-1.808627,2.73184,0
2072,60181.3618,2,0.28231100000000003,0.987885,0
2072,60181.3694,1,-0.38108200000000003,0.949924,0
2072,60181.377,3,-2.175578,1.507703,0
2072,60181.3879,4,-2.2474950000000002,2.436146,0
2072,60181.3989,5,6.582244,5.946457,0
2072,60184.3051,2,2.701489,2.021024,0
2072,60184.3127,1,2.31235,3.017162,0
2072,60184.3204,3,-2.185849,2.569531,0
2072,60184.3313,4,6.367093,2.877815,0
2072,60184.3423,5,1.818988,6.27465,0
2072,60194.1098,2,-0.217231,0.788296,0
2072,60194.1175,1,-0.120199,0.7029770000000001,0
2072,60194.1253,3,1.248592,1.370056,0
2072,60194.1365,4,-2.869899,2.08911,0
2072,60194.1476,5,-7.190549000000001,5.50699,0
2072,60197.0703,2,0.087474,1.122852,0
2072,60197.0781,1,1.131368,1.03358,0
2072,60197.0858,3,-1.3606200000000002,1.8698919999999999,0
2072,60197.097,4,0.331608,3.3418620000000003,0
2072,60197.1082,5,-1.806213,6.966228,0
2072,60198.1198,0,-1.364062,1.9691779999999999,0
2072,60199.0777,0,1.970503,3.101244,0
2072,60200.0737,0,-1.9475790000000002,2.04497,0
2072,60201.0767,0,1.129508,2.496047,0
2072,60202.0715,0,1.385092,2.238997,0
2072,60206.1208,0,-0.200889,1.523355,0
2072,60207.1199,0,1.8062619999999998,2.392065,0
2072,60208.0724,2,-0.0322,1.369842,0
2072,60208.0801,1,0.97525,1.426667,0
2072,60208.0878,3,-0.09019500000000001,1.624559,0
2072,60208.099,4,2.202874,2.455482,0
2072,60208.1101,5,-1.110349,6.978335,0
2072,60211.0601,2,-1.737049,2.332702,0
2072,60211.0678,1,-0.038519,3.585696,0
2072,60211.0756,3,3.3037300000000003,2.8641900000000002,0
2072,60211.0867,4,4.4462150000000005,3.3260870000000002,0
2072,60211.0978,5,-18.000116000000002,7.586719,0
2072,60221.0629,2,1.047916,0.8788870000000001,0
2072,60221.0706,1,-0.16808299999999998,0.844046,0
2072,60221.0783,3,0.49678,1.333655,0
2072,60221.0895,4,-1.218485,1.934743,0
2072,60221.1006,5,8.688189999999999,4.971782,0
2072,60224.0614,2,-1.404647,0.815971,0
2072,60224.0691,1,-0.5683739999999999,0.722849,0
2072,60224.0768,3,0.15504400000000002,1.279357,0
2072,60224.088,4,-1.458558,2.150179,0
2072,60224.0991,5,-6.393404,5.604883999999999,0
2072,60227.0626,2,0.176879,0.8226959999999999,0
2072,60227.0703,1,0.645355,0.917206,0
2072,60227.078,3,0.7522270000000001,1.57711,0
2072,60227.0891,4,2.515319,2.076295,0
2072,60227.1003,5,-0.9753620000000001,5.243665,0
2072,60228.0295,0,2.813055,2.450413,0
2072,60229.0249,0,-4.855162,2.7791189999999997,0
2072,60233.2652,0,0.689788,1.7463990000000003,0
2072,60234.076,0,-1.8729200000000001,1.414126,0
2072,60237.2675,2,-0.520408,0.888114,0
2072,60237.2751,1,0.033667,0.8553139999999999,0
2072,60237.2827,3,-1.8522020000000001,1.741207,0
2072,60237.2936,4,-3.903972,3.320767,0
2072,60237.3046,5,3.9019519999999996,8.984585000000001,0
2072,60240.0698,2,0.449529,1.305787,0
2072,60240.0775,1,1.52694,1.776994,0
2072,60240.0853,3,1.075076,1.692518,0
2072,60240.0964,4,0.433458,2.38442,0
2072,60240.1075,5,4.2069,5.321503,0
2072,60249.0813,2,0.281483,0.648986,0
2072,60249.089,1,-0.339591,0.64866,0
2072,60249.0966,3,1.013975,1.132049,0
2072,60249.1076,4,-0.343369,1.913963,0
2072,60249.1185,5,1.679434,4.623316,0
2072,60260.0516,0,2.387147,2.212393,0
2072,60261.0449,0,-1.8536979999999998,1.490807,0
2072,60262.0455,0,1.52344,1.484102,0
2072,60263.046,0,-1.179522,1.525867,0
2072,60264.0378,0,1.331691,1.568155,0
2072,60265.0387,0,-1.932246,1.632854,0
2072,60491.3446,2,-0.075389,1.416389,0
2072,60491.3523,1,0.589869,1.537651,0
2072,60491.36,3,-0.131588,2.088429,0
2072,60491.3711,4,-1.04416,3.0485700000000002,0
2072,60491.3822,5,-7.934539999999999,7.3560289999999995,0
2072,60499.2579,0,0.49661700000000003,2.4403099999999998,0
2072,60500.2524,0,1.888959,1.98899,0
2072,60501.2549,0,2.376429,2.133387,0
2072,60502.2441,0,3.693911,2.5336819999999998,0
2072,60508.3126,2,0.126904,1.543669,0
2072,60508.3203,1,-2.576053,1.764157,0
2072,60508.328,3,2.4364470000000003,1.938806,0
2072,60508.3391,4,-3.677455,2.484357,0
2072,60508.3502,5,-3.377529,5.952885,0
2072,60520.4204,2,-0.151231,1.0912190000000002,0
2072,60520.4281,1,-1.621256,1.276241,0
2072,60520.4357,3,1.360429,2.248493,0
2072,60520.4414,4,0.8848290000000001,24.764425,0
2072,60524.2184,0,0.206875,1.9970150000000002,0
2072,60525.1824,0,3.832293,2.821356,0
2072,60532.2542,2,0.5772229999999999,0.741644,0
2072,60532.2619,1,-0.976618,0.704064,0
2072,60532.2696,3,0.7649600000000001,1.195289,0
2072,60532.2808,4,0.06892999999999999,1.835284,0
2072,60532.2919,5,3.4842169999999997,4.479717,0
2072,60535.1729,2,2.9146229999999997,1.571627,0
2072,60535.1806,1,2.665132,1.955732,0
2072,60535.1883,3,0.776317,2.010047,0
2072,60535.1995,4,0.059118,2.7612259999999997,0
2072,60535.2105,5,4.013962,6.463527,0
2072,60538.165,2,-1.306427,1.821247,0
2072,60538.1727,1,-0.57,2.5862830000000003,0
2072,60538.1804,3,-0.603003,1.896053,0
2072,60538.1915,4,-2.8791599999999997,2.238842,0
2072,60538.2026,5,1.67058,4.803749,0
2072,60546.1186,2,1.2594,1.1421270000000001,0
2072,60546.1263,1,0.372147,1.323223,0
2072,60546.1341,3,2.294117,2.1037150000000002,0
2072,60546.1452,4,2.061445,2.832547,0
2072,60546.1563,5,-4.016472,6.416921,0
2072,60549.1355,2,-0.17356300000000002,0.9672719999999999,0
2072,60549.1432,1,-1.4245940000000001,0.903127,0
2072,60549.1509,3,-0.044562,1.4924,0
2072,60549.162,4,-0.801276,2.245142,0
2072,60549.1731,5,-2.151896,5.399673,0
2072,60554.1081,0,-1.044022,2.325743,0
2072,60555.1038,0,-1.693445,1.9279819999999999,0
2072,60556.0965,0,6.8506160000000005,2.433015,0
2072,60557.0962,0,-0.993828,1.7224529999999998,0
2072,60558.1179,0,0.327287,2.10968,0
2072,60559.1183,0,-0.10531900000000001,1.788329,0
2072,60560.1152,0,-0.18556199999999998,2.5459959999999997,0
2072,60567.3762,2,0.025111,0.7961159999999999,0
2072,60567.3838,1,-0.343733,0.774777,0
2072,60567.3914,3,-0.125692,1.477049,0
2072,60567.4024,4,0.7152689999999999,3.004003,0
2072,60567.4094,5,21.651644,55.924137,0
2072,60574.176,2,1.291847,1.6154819999999999,0
2072,60574.1837,1,-2.4217779999999998,2.344849,0
2072,60574.1915,3,-1.2369729999999999,1.804957,0
2072,60574.2025,4,0.874561,2.2088080000000003,0
2072,60574.2134,5,-2.065561,4.884305,0
2072,60577.0661,2,-2.988047,1.277847,0
2072,60577.0738,1,2.009369,1.20897,0
2072,60577.0815,3,3.249984,1.984586,0
2072,60577.0925,4,3.265828,2.964095,0
2072,60577.1025,5,-17.082283,8.226796,0
2072,60580.057,2,0.978915,1.2622229999999999,0
2072,60580.0647,1,-0.6875479999999999,1.191934,0
2072,60580.0724,3,1.8084490000000002,1.9608900000000002,0
2072,60580.0835,4,-2.936589,2.939718,0
2072,60580.0946,5,-6.356304,7.044261,0
2072,60582.0718,0,-4.494353,1.9113950000000002,0
2072,60583.0256,0,2.010707,2.832019,0
2072,60584.0252,0,-3.8025330000000004,2.165921,0
2072,60585.0205,0,1.428161,1.7849110000000001,0
2072,60586.021,0,-1.330657,1.686693,0
2072,60587.0215,0,1.773351,1.935631,0
2072,60588.0219,0,0.550552,1.5347030000000002,0
2072,60593.0158,2,-0.20776,0.970634,0
2072,60593.0236,1,-2.0504759999999997,1.112689,0
2072,60593.0313,3,1.556818,1.327575,0
2072,60593.0425,4,-1.8592,1.9096229999999998,0
2072,60593.0537,5,2.8038380000000003,4.572424,0
2072,60596.0872,2,-2.710674,2.332354,0
2072,60596.095,1,4.681847,3.254291,0
2072,60596.1027,3,-5.997713,2.521159,0
2072,60596.1138,4,-1.404741,2.940932,0
2072,60596.125,5,5.251365,6.301606,0
2072,60603.0685,2,0.36775,0.6043470000000001,0
2072,60603.0762,1,-1.150889,0.566283,0
2072,60603.0839,3,-1.8767610000000001,1.238005,0
2072,60603.0951,4,-1.249819,1.697628,0
2072,60603.1062,5,-5.325199,3.907337,0
2072,60606.0701,2,-0.39923000000000003,0.8762559999999999,0
2072,60606.0779,1,0.57489,0.817959,0
2072,60606.0856,3,-0.648057,1.396252,0
2072,60606.0967,4,-2.6028830000000003,2.143983,0
2072,60606.1078,5,-5.8945669999999994,5.313187999999999,0
2072,60609.0721,2,0.020122,0.6245310000000001,0
2072,60609.0799,1,1.2004549999999998,0.589325,0
2072,60609.0876,3,1.244367,1.029876,0
2072,60609.0987,4,1.5602639999999999,1.598911,0
2072,60609.1096,5,-4.966271,3.9956050000000003,0
2072,60612.0529,0,1.2924129999999998,0.9692209999999999,0
2072,60613.0359,0,-0.19609000000000001,1.054293,0
2072,60614.0366,0,0.311737,1.196353,0
2072,60615.0285,0,0.49722200000000005,1.383392,0
2072,60616.0379,0,1.363589,1.416863,0
2072,60617.0384,0,0.261705,1.0957270000000001,0
2072,60620.1257,0,1.6276110000000001,1.55711,0
2072,60621.2202,2,-0.661175,0.8958139999999999,0
2072,60621.2278,1,0.734568,0.887228,0
2072,60621.2355,3,-2.721718,1.625385,0
2072,60621.2464,4,-0.8991610000000001,2.711323,0
2072,60621.2573,5,-1.95829,7.394382000000001,0
2072,60624.0348,2,-0.23880500000000002,1.238993,0
2072,60624.0425,1,-1.115873,1.605337,0
2072,60624.0502,3,0.784084,1.491292,0
2072,60624.0612,4,-0.229792,1.930554,0
2072,60624.0722,5,-3.4910300000000003,4.417979,0
2103,59750.4229,2,0.16860799999999998,1.519395,0
2103,59750.4306,1,-0.06564600000000001,2.133198,0
2103,59750.4383,3,-0.025047999999999997,2.318289,0
2103,59750.445,4,12.66208,10.381752,0
2103,59752.407,2,0.877187,1.075006,0
2103,59752.4147,1,2.303892,1.124047,0
2103,59752.4224,3,-0.471242,1.4713379999999998,0
2103,59752.4334,4,-0.635663,2.3610919999999997,0
2103,59752.4435,5,-2.004368,9.520899,0
2103,59767.2968,2,-0.347771,0.889417,0
2103,59767.3045,1,-0.231276,0.770097,0
2103,59767.3122,3,-3.2795370000000004,1.346635,0
2103,59767.3233,4,-0.7464270000000001,2.1517049999999998,0
2103,59767.3343,5,5.720166000000001,5.011933,0
2103,59770.2179,2,1.949425,2.053984,0
2103,59770.2256,1,-0.460553,2.795642,0
2103,59770.2334,3,-1.243049,2.156502,0
2103,59770.2445,4,3.5668949999999997,2.682964,0
2103,59770.2557,5,1.570745,6.309080000000001,0
2103,59779.3188,2,-1.191074,2.340482,0
2103,59779.3265,1,0.167964,2.844984,0
2103,59779.3342,3,-1.619979,2.264639,0
2103,59779.3452,4,0.23285999999999998,2.985879,0
2103,59779.3562,5,17.898373,7.119362,0
2103,59782.1897,2,0.018162,1.4577719999999998,0
2103,59782.1974,1,2.760646,1.403584,0
2103,59782.2051,3,1.584266,2.357068,0
2103,59782.2162,4,-2.440676,3.109517,0
2103,59782.2274,5,-0.9911469999999999,7.593462,0
2103,59797.2861,2,0.267345,1.070843,0
2103,59797.2938,1,-0.21697399999999997,1.113443,0
2103,59797.3015,3,-2.038251,1.932954,0
2103,59797.3126,4,-1.314624,2.804945,0
2103,59797.3237,5,-4.418616,7.001725,0
2103,59800.3168,2,-3.893877,2.302756,0
2103,59800.3244,1,1.573181,3.362625,0
2103,59800.332,3,2.948633,2.659349,0
2103,59800.3429,4,2.7993040000000002,3.065773,0
2103,59800.3539,5,6.755369,6.563496000000001,0
2103,59807.1738,2,-1.279439,1.618529,0
2103,59807.1815,1,0.45028900000000005,2.0938830000000004,0
2103,59807.1892,3,-3.2874339999999997,1.736359,0
2103,59807.2003,4,0.349544,2.2019490000000004,0
2103,59807.2114,5,0.313413,5.101323000000001,0
2103,59810.1045,2,1.787282,1.037139,0
2103,59810.1122,1,0.75617,1.0021950000000002,0
2103,59810.12,3,3.428464,1.781577,0
2103,59810.1311,4,0.11601600000000001,2.739553,0
2103,59810.1422,5,-0.111974,6.576669,0
2103,59813.1044,2,0.21383000000000002,0.990683,0
2103,59813.1122,1,0.280107,0.9634020000000001,0
